FAC3_1,FAC4_1,FAC5_1,FAC6_1,FAC7_1,FAC8_1,FAC9_1,FAC10_1,FAC11_1,FAC12_1,FAC13_1,FAC14_1,FAC15_1,FAC16_1,FAC17_1,FAC18_1,FAC19_1,FAC20_1,FAC21_1,FAC22_1,FAC23_1,FAC24_1,FAC25_1,FAC26_1,FAC27_1,FAC28_1,FAC29_1,FAC30_1,y
0.74771,-0.99569,0.61580,0.03555,0.32654,0.67482,-0.46371,0.57308,-0.20779,0.03768,0.85226,0.23114,0.93285,-1.80159,0.59817,-1.87556,-0.04066,-0.97272,-0.33402,0.84746,-0.15196,-0.55443,0.77549,-0.48918,0.65196,-0.31484,0.62092,-0.61736,0
-0.33936,0.65663,-0.36820,-0.30783,-0.81623,0.04898,0.73288,-0.24632,0.69285,-0.82599,-0.17591,-0.39337,0.16635,-0.04853,0.53493,1.14662,0.85543,0.10180,1.33320,0.43060,-1.24467,0.14064,-0.66708,-0.41321,0.74043,1.13285,-0.28062,-1.19946,0
-0.08992,-0.03381,-0.31460,-0.20373,0.51238,0.06680,-0.02933,0.28524,0.10784,-1.21291,0.43685,0.25727,-0.02229,-0.68431,0.19992,0.10288,-0.40149,-0.04050,0.43796,-0.04692,-0.70508,0.64183,-0.75534,0.33385,1.00035,0.12196,-0.35836,0.14678,1
0.12956,-0.27610,0.55791,-0.13558,-0.35960,-0.07705,0.54317,-0.06055,0.21477,0.84802,0.10776,-1.44309,-0.56983,0.26643,-0.52203,0.58909,-0.26717,-0.58728,-1.79486,0.00698,1.12013,0.77009,0.82884,-0.30498,1.54725,2.01482,0.98503,0.00287,0
2.94058,1.12335,0.20080,2.02244,0.77631,-1.11664,-1.34690,0.64697,-0.29326,-0.24035,-0.17309,0.29713,-2.16344,0.79971,1.69268,1.39812,-1.38023,-1.26953,-0.78377,-0.95275,-0.28217,2.51250,4.23716,-1.66088,-0.76627,-0.25594,-0.23399,-0.92838,0
0.53629,-0.77828,1.04952,1.11501,-0.02332,0.38743,0.48407,0.14422,0.08173,0.94132,1.10283,-1.09572,0.42310,1.39094,-0.31582,0.15382,0.20891,0.73410,-1.42495,-0.70099,-0.95654,-0.16509,-0.48234,0.01741,-0.45702,0.66341,0.31348,1.34179,0
0.07562,0.12898,0.29792,0.28729,0.29511,-0.13257,0.32864,-0.36577,-0.23080,-0.33308,0.07811,0.56502,0.06141,-0.78668,-0.49198,0.31104,-0.62692,-0.26369,-0.68336,0.15892,-0.12756,-0.45617,-0.56804,0.29510,0.78738,-0.80887,-0.08261,-0.60804,0
2.35668,0.37290,2.56615,0.48448,-1.35002,0.52639,0.29500,1.52172,0.98867,0.23169,-1.22114,-0.35252,-1.05217,2.98234,1.79643,-0.94315,-0.36447,-0.87115,2.17001,-1.50882,1.09854,-0.22684,-1.67783,0.67722,-0.44985,0.37269,-1.22609,1.54349,0
1.23469,0.45079,-0.27622,-0.76170,0.09487,0.85420,-1.80562,-0.31174,0.49928,-0.90917,0.62148,0.12569,0.32679,-0.59965,0.17833,-0.49645,-0.52261,-1.45046,-0.28606,0.02221,-0.45383,-0.28868,0.13116,0.76310,1.37686,-1.18534,-0.39853,0.06046,1
0.28946,0.17942,-0.60118,-0.36771,-0.28480,-0.04839,0.86446,-0.00234,0.84713,0.01665,0.44943,-1.13256,-0.12304,-0.23600,1.94829,-0.13564,0.33654,-0.16230,1.18200,0.01945,-1.31008,0.22350,0.28572,0.32114,1.34787,1.44613,-0.64328,-0.31899,0
0.55253,-0.18702,0.63846,0.09090,0.61119,-0.70542,0.17495,-0.66353,-1.49997,0.53425,-0.33807,0.57651,-0.51545,-1.03740,-0.23758,-0.28184,-0.91022,-0.28607,-0.13113,0.25870,1.39884,0.38792,0.57858,-0.79338,-0.02115,0.69528,-0.03856,0.33888,0
0.33227,0.66363,0.06350,0.39900,-0.24181,0.01351,-0.23603,-0.16960,-0.43713,-0.40709,0.01507,0.60466,-0.06575,0.22770,0.20834,-0.75927,-0.74314,-0.12101,-0.69228,0.09821,-0.66802,-1.35720,-0.01374,0.20902,-0.26429,0.26663,-0.66638,0.73441,1
0.92886,0.14288,0.16367,0.71056,0.86762,-0.51688,-1.27269,-0.64629,-1.25480,0.06699,0.15140,1.40474,-0.80519,-0.82656,-0.82979,-0.32702,-1.00515,0.46091,-0.66310,0.09517,0.75478,0.32857,0.90545,-1.82319,-1.88357,0.11386,-0.02128,-1.45273,1
-0.65227,0.62953,-0.48081,-0.46077,-0.65125,-0.48197,0.61656,-0.31715,0.81541,-0.07059,-0.74693,-0.82017,-0.04477,0.22783,0.32015,0.89198,0.56353,-0.53183,0.83432,0.73894,-0.21068,0.19298,-0.51320,0.21221,-0.14014,0.79969,0.52753,0.14139,0
0.58257,0.39842,-0.09780,-0.06957,-1.13554,-0.03085,0.48604,-0.69735,-0.90985,-0.07093,0.92439,-1.07394,0.37378,-0.57525,1.11528,0.40572,-1.19087,0.60446,-0.33143,-0.66521,0.71379,1.49304,0.53186,0.18951,1.91505,0.29695,-1.79413,-0.15457,0
0.12988,0.09704,-0.63146,0.25681,0.59142,0.19082,-0.51765,0.28076,-0.08766,-1.69866,0.83955,-0.29102,0.26240,0.23973,0.15084,-0.41871,-0.15922,0.51531,0.33722,-0.07778,-0.35129,-0.86830,0.10024,-0.89728,-0.82203,0.08035,-0.02596,-0.21421,1
0.24217,-1.51564,-1.43135,0.05795,1.51508,0.67620,-0.62548,0.74481,0.52130,0.16358,1.41736,-1.46655,0.80937,-0.49745,0.06123,1.30599,-0.42801,-0.36258,-0.29458,0.71866,1.06527,0.13617,-0.04567,0.16729,1.23351,-0.13634,-0.11032,-0.25524,0
0.62480,0.47643,-0.32826,0.28427,-0.23912,-0.73161,0.77013,-0.28117,-1.31762,-0.11129,-0.13029,0.75886,-0.75027,0.41810,-0.13329,-0.42676,-1.02219,-0.43124,-0.32874,0.52776,-0.45127,-1.51301,0.44640,-0.71728,-1.12645,-0.19947,-0.75670,0.36173,0
0.38613,0.78375,0.23248,-0.53388,0.20666,0.07907,-0.29404,-1.27965,-0.06628,-0.57806,-0.36574,-0.42875,0.27846,-0.52929,0.76143,-0.87076,-0.73910,-0.06349,-0.09930,-0.76772,0.56334,-0.21488,-0.09975,-0.36789,0.44429,-0.61938,-0.78989,-0.69805,0
0.27181,-0.65502,-0.60641,0.43798,0.66867,-0.02974,-0.51586,0.40085,0.64475,-0.11203,-0.95335,-0.19308,-0.11278,-0.74684,1.24777,-0.18578,-0.24090,0.30464,-0.86958,-0.89839,-0.77313,-0.07579,0.96690,0.17450,0.22831,2.22140,0.18352,1.11419,0
-0.26616,0.71214,0.12801,0.14736,-0.81083,-0.16889,0.97374,-0.94271,-0.13105,-0.45030,-0.16412,-0.70506,-0.25349,0.89925,0.25699,-0.37467,-0.34234,-0.25877,-0.76318,-0.50659,-0.17515,0.23135,0.13554,-0.05845,1.15947,0.18613,-0.34533,-0.87929,0
0.90896,-0.94359,1.75185,0.99689,-0.42474,0.87107,-0.42998,0.22371,0.60936,0.75761,0.30704,0.87345,1.03117,0.05323,0.54846,-1.42557,2.03881,-1.32686,0.31605,-0.78966,-0.85720,-0.47978,0.24664,0.56688,1.16409,-2.24417,0.19336,-1.11337,0
0.50686,-1.33639,-0.91036,-0.97163,1.63045,0.85157,-0.66894,0.36850,2.33998,-0.32039,2.17462,-0.72114,0.87858,-1.02912,-0.58662,0.78762,0.35007,-0.33428,1.65234,0.88446,-0.01872,-0.64654,-0.76722,1.32037,1.14127,-0.19053,-0.29429,-0.19784,0
-0.14677,-0.02211,0.63821,0.34082,0.23468,-0.08059,0.25744,0.23642,-0.13411,0.53606,0.02232,0.25086,0.20844,-0.87816,0.40269,-1.06555,-0.76581,-0.14118,-1.25095,0.23845,0.43805,-1.16587,1.09643,-0.17172,-0.40440,0.20333,-0.13329,0.65608,0
1.59100,-0.90707,1.64827,0.23280,-1.58523,1.42351,-1.44197,-0.60079,-0.14929,0.33963,1.27719,1.08053,2.10752,-1.27228,0.07130,2.56554,2.30889,1.98525,0.78472,1.31893,0.22228,-0.40305,-2.21135,1.72464,0.81227,-0.74290,-1.05603,0.72825,0
0.07423,-0.57231,0.59966,0.71557,1.03823,0.26637,-0.40238,-0.55298,-0.36080,-0.79946,0.84570,1.18824,0.36318,-0.48707,-0.51181,-0.09513,-0.85929,0.48946,0.06537,-0.23007,-0.09853,-1.37230,-1.12972,-0.38035,0.93813,1.14431,0.77870,-0.53307,0
0.27981,-0.40435,0.98756,0.98089,-0.61541,0.42910,0.14722,-0.44195,1.17106,-0.15033,-0.00694,0.27864,0.27574,-0.12054,-0.07223,1.13204,-0.09071,0.73596,-1.51512,0.94977,-0.19850,-0.01484,-0.28576,-0.40988,-0.33839,-0.27067,0.75063,0.10756,0
0.04612,-0.54764,0.27012,0.51401,-0.05937,-0.26520,0.06016,0.76315,0.52361,0.25886,0.49350,-0.46830,0.40268,-0.66574,-0.69398,0.74438,1.06001,-0.37928,-0.55133,0.25395,-0.69714,0.04854,0.23795,0.01439,-2.20117,-0.12667,-0.33773,-0.02282,0
0.49377,-0.14723,-0.81260,-0.15458,0.87410,0.26236,-0.61213,1.03026,-0.12627,-0.13267,1.22629,-1.19757,0.32221,-0.28601,1.25148,-0.34066,0.34122,-0.13717,0.12540,-0.38512,0.19225,-0.33767,-1.56790,0.73582,-1.11003,-0.63100,0.47694,-0.13533,0
0.03669,-0.47576,-0.22372,0.33212,0.22894,0.36118,-0.44813,1.25923,0.35580,-1.04452,0.22646,0.43155,0.28947,-0.73674,-0.98832,0.72574,0.84457,0.39198,0.17413,-0.23472,0.02020,-0.07286,-0.55219,-0.82792,-0.92422,1.11272,0.51395,-0.87278,0
0.55955,-0.74357,0.31722,0.96085,0.55977,0.13751,-0.44220,0.03127,0.18140,-0.26222,0.02242,0.11094,0.23910,-0.16317,-0.94890,-0.26013,-0.14675,-0.40406,-0.57179,-0.83968,0.62343,-1.58009,0.76565,-0.03191,1.47211,1.32668,-0.12118,-0.05816,0
0.12961,-0.10260,-0.04462,-0.47056,0.39502,0.69369,-1.07395,-0.33375,0.45493,-0.87137,0.70549,-0.65193,0.54584,0.61898,0.23693,-0.90090,-0.83572,0.38009,-0.98924,0.13332,0.21212,-0.34058,0.98966,-0.00026,-0.16359,0.86632,0.34401,1.11410,0
0.14039,0.47597,-0.10350,0.43012,-0.48248,-0.05499,0.71294,0.40029,0.52504,0.11977,-0.31573,0.29639,-0.79757,0.26048,-0.84292,0.12082,1.10491,0.27052,-0.98793,-0.88824,-0.95741,-0.05383,0.50566,-0.89702,-1.03562,-0.73144,-0.63625,-0.96297,0
-0.38904,0.64459,-0.16994,0.34921,-0.64540,0.05287,0.75138,-0.17457,0.20529,-0.85578,0.12313,-0.48609,-0.28440,0.36361,0.30831,-0.40767,1.26199,-0.06050,-0.04987,-0.27497,-0.37249,0.85774,0.24987,-0.83542,-1.16405,0.17212,-0.49539,-1.68487,0
0.28941,-0.00910,-0.35081,0.39826,0.68595,-0.48814,0.36892,-0.11707,-1.23616,0.23009,0.34292,-0.39481,0.16576,0.47853,0.09810,-0.17138,-0.77141,-0.00559,-0.23265,0.42548,-0.88011,-1.19380,-0.03145,-0.30807,-0.54879,0.05804,0.50541,0.69267,0
0.28880,0.17849,0.18326,0.58532,0.78567,-0.80544,0.11346,0.11216,-1.46598,1.01590,-1.34132,0.42535,-0.10636,-0.31363,1.35399,-1.01250,-0.44503,-0.81791,0.15145,-0.74205,-0.43020,-1.25457,-0.97531,0.44668,0.91479,-0.03964,-0.10949,-0.23723,0
0.73098,0.48057,0.87513,0.92073,-0.22007,0.17355,0.38908,-1.64783,0.38002,-0.08997,0.00361,0.31680,-0.35284,0.73533,-1.35123,-0.18158,0.09065,0.10581,0.04445,-1.18280,-0.19590,-0.51833,0.58964,-0.97665,-0.56579,0.00005,-1.18570,-0.68438,0
-0.15501,-0.31349,-0.38069,-0.07099,0.34955,-0.04598,0.31427,0.84545,-0.03964,-0.92209,0.20606,0.96507,-0.45116,-0.65492,-0.51539,-0.34973,0.52571,-0.01249,0.48260,0.11808,-0.78685,0.38818,0.76392,-0.19501,-0.37122,1.03746,-1.13898,0.20577,0
0.08518,-0.11567,0.43208,0.09307,0.28218,-0.46233,-0.56469,0.31483,-0.95324,0.53779,-1.31103,0.38483,-0.74556,-0.89042,0.08552,0.46630,0.68556,0.94213,-0.62537,-0.60758,1.30482,-0.07725,-0.71425,0.31520,-0.88647,1.43217,-1.15379,0.34051,0
0.38744,0.24867,0.27526,0.29670,-0.44660,0.16512,0.51747,-0.73607,0.10365,-0.33027,0.37756,-0.65343,-0.13740,0.66650,-0.30642,-0.22926,0.17752,-0.15027,-0.90782,-0.24215,-0.75266,-0.91357,0.54967,-1.03372,-0.13858,-0.97068,0.77131,0.18727,0
0.31854,0.35543,0.24193,-0.36072,0.72292,0.05289,-0.28984,-1.08378,0.40689,-0.16034,0.15792,-0.28790,0.52233,-0.52465,-0.08014,0.10586,-0.87786,-0.09828,0.01616,0.74579,0.82182,-0.52430,-0.16217,-0.23207,-0.57237,-0.77583,-0.36582,-0.42477,0
0.11145,0.95962,0.92824,-1.10071,-0.81425,-0.39013,0.47365,0.95161,-0.35992,-0.87123,-0.64951,-0.07825,0.35834,1.16360,0.28680,0.31631,-1.47750,-0.41972,2.14637,0.87434,1.03450,-1.39210,-1.74049,-0.43669,-0.53915,0.88178,0.17164,-1.77900,1
-0.06503,-0.16308,-0.10024,0.28790,-0.14887,0.21057,-0.26562,0.26171,1.29638,0.16336,-0.74527,0.00918,0.06271,-0.52293,-0.82546,0.72399,0.87531,-0.65304,-0.28395,0.08608,-0.44976,0.90256,-0.12340,-0.12488,-1.33037,-1.04960,0.54485,0.07355,0
-0.07141,0.47687,0.40451,0.34289,-0.54327,-0.33570,1.02240,-0.63488,-0.27864,0.47578,-0.48629,-0.07900,-0.34600,0.61510,0.00892,-0.03345,-0.04559,-0.02232,-0.93899,-0.22358,-0.73595,-0.33276,0.49482,-0.12088,-0.09875,0.95075,-1.84043,-1.03198,0
-0.37072,0.27044,-0.15458,0.02990,-0.52963,-0.18889,1.34004,-0.07096,0.75702,0.18234,-0.33561,-0.15170,-0.28011,-0.53151,-0.11563,1.01504,0.79145,-0.19309,0.96602,0.79706,-0.43712,-0.00581,-0.35401,0.01100,0.28042,0.04123,0.43304,0.06400,0
0.10119,1.11009,0.35737,-0.35606,-0.74349,0.29444,0.41097,-1.49094,1.03838,0.13043,0.14210,-0.17419,0.67349,-0.25923,0.34220,-0.27906,-0.15939,0.28096,1.20449,0.57314,0.10538,-0.64716,-0.23292,-0.51798,-0.28673,-0.74718,0.31630,-0.19741,1
-0.34818,0.13931,0.95331,0.24068,-0.72024,-0.12495,0.09020,-0.27721,-0.71235,0.68975,-1.03365,-0.09997,0.23195,0.16869,-0.43556,0.14034,0.47387,-0.56921,-0.66623,-0.01534,-0.22221,-0.08001,0.50055,0.63757,0.29485,-0.36062,-1.36668,0.05510,0
1.46611,1.23593,-1.53573,-0.42750,1.21703,-0.10948,-0.91848,0.49477,0.04461,1.58778,0.21166,0.62710,-1.68984,-0.43832,-0.76704,-0.31904,-0.16418,-0.60681,0.21214,-0.03333,-0.00925,0.20523,0.81637,0.57918,-1.58269,-0.08828,-0.74828,0.74302,0
-0.60421,0.90610,-0.07907,-0.59713,-0.28107,0.11638,0.06432,0.92673,1.37903,1.39226,-0.73223,-0.13991,0.43738,-0.50804,0.28781,-0.26184,-0.48531,-0.20224,-0.40126,-0.23947,-0.44013,0.97234,-0.34779,0.58376,0.52311,-1.15069,-0.12188,-0.91807,1
0.46907,0.27898,1.40096,0.30266,-0.48329,0.25373,0.26284,0.76562,0.87221,-0.51621,-0.09368,-0.08916,-0.22715,1.32460,-0.88983,0.92055,-1.45822,-0.43750,-0.18185,-0.08828,0.56105,0.13493,-0.07411,0.07660,-0.12213,-1.43671,-0.18034,0.04371,0
-0.30811,-0.15875,0.13926,0.67480,-0.95972,-0.17110,0.78402,0.69166,0.12047,-0.03994,-0.29490,0.46680,-0.19881,-0.35598,-0.02947,1.71076,0.64653,0.64223,-0.79419,0.67274,0.03036,-0.09260,-0.42505,-0.12964,-0.20750,-0.14836,0.28184,-0.78364,0
0.45984,-0.23126,0.55983,-0.26134,-0.13088,0.11007,0.03950,-1.52745,0.64575,-0.18389,-0.41992,0.30395,0.27870,-0.83250,1.02161,0.82376,-0.53803,1.19953,-0.49953,0.49653,0.44423,0.27578,1.54781,-0.26902,-0.07475,-1.30860,-0.21705,-0.07568,0
-0.28385,-1.11331,-1.19568,-1.05400,1.62954,-2.27889,-1.29203,0.69771,1.28070,0.31713,0.49311,-1.10611,-0.55314,0.87696,1.79735,0.63815,-0.65578,-1.54841,-0.63574,1.19872,-1.39105,-0.73659,0.31891,-0.50490,0.09916,-1.39615,0.42014,0.06412,0
-0.73789,0.80685,-0.42236,-0.09470,-0.30369,0.09905,-0.12438,0.33342,-0.12139,-0.81463,-0.17698,0.27145,0.23818,-0.21191,-0.19063,-0.43378,-0.16375,-0.21363,-0.10802,0.26362,0.41327,-0.02076,0.04488,1.03113,-0.47886,-0.73631,-0.45448,1.34250,1
-0.61240,0.31060,-0.13315,0.40185,0.15340,-0.18375,0.12932,0.73248,0.24195,0.03756,-0.91588,0.57682,-0.49074,-0.92929,0.01348,0.62209,0.14926,-0.66070,-0.54563,0.33929,0.92741,0.86646,-0.31590,0.49323,0.17193,0.23213,-0.32379,-0.57708,0
0.17070,-1.12805,0.07449,0.59699,2.31107,-0.39434,-2.18211,0.48556,0.12333,-1.26448,-2.19185,3.95204,-2.20507,-0.27430,1.10766,0.68204,-1.41373,1.99537,-0.90819,0.55687,-0.67299,-0.80759,0.64144,-0.61798,0.07331,1.45441,-0.62713,1.03973,0
1.94440,-0.18927,2.21954,1.05556,-0.30880,0.53537,-2.39534,3.15905,-0.64231,-1.42473,-1.43538,2.90293,-1.05293,1.08225,1.81753,-0.80830,-2.17303,0.27948,-0.40271,1.85848,-0.46009,-0.66300,-2.41182,-1.80307,-0.39276,0.70539,0.73928,-0.89589,0
-0.10364,0.44553,0.39902,-0.10466,-0.17240,-0.06521,0.32818,-0.64718,0.23129,0.19753,-0.74950,-0.71367,-0.24675,0.82817,-0.59569,0.28648,-0.11494,-0.67968,-1.18674,-0.18360,-0.15771,-0.76694,0.13148,0.14449,0.59738,-1.16937,0.62547,0.50433,0
-0.02599,0.18315,0.47804,-0.27607,0.07668,0.74415,-0.13021,-0.71494,0.91227,-0.67001,0.99542,-0.65821,0.68313,0.65379,0.08167,-0.60674,-0.30529,0.19847,-0.63534,-0.38009,-0.90717,-0.82023,0.34136,0.24389,-0.00585,-1.33483,-0.27710,0.26583,0
-0.34925,0.00688,0.10282,-0.02973,-0.90981,-0.37035,1.87813,0.08467,0.25140,0.18456,0.01291,0.35781,-0.72991,0.05574,-0.41468,1.34900,0.65718,0.96899,0.10094,1.16633,0.35774,-0.30424,-0.85371,-0.26728,-1.81353,1.03267,-0.00492,0.65985,0
-0.36264,0.55156,0.65381,-0.35062,-0.60974,0.43146,0.50731,-0.55021,0.06376,-0.68701,0.69737,-0.62421,0.09254,1.30921,0.16183,-1.40819,-0.33553,0.00797,-0.59524,0.01581,-0.76214,-0.05411,1.07274,-0.50693,-0.10930,-0.53987,0.03656,0.79975,0
0.25355,-0.35369,0.77434,0.17591,-0.07316,0.36147,-0.07016,-0.42125,1.00756,0.54128,-0.51762,0.49743,0.41467,-0.84883,-0.86905,0.15355,0.38729,-1.30036,-0.59344,-0.11761,-0.38048,0.21765,0.42033,0.21251,1.01436,-0.86547,-0.49281,-1.26644,0
-0.06645,0.22082,-0.63581,-0.23287,0.24819,0.16121,-0.19224,0.29580,-0.25597,-1.44533,0.88971,-0.46992,-0.04997,0.47198,-0.38057,0.17098,-0.11804,0.38546,0.10060,0.25916,-0.37264,-0.07076,-0.72364,-0.18264,-1.29056,-0.09932,-0.20071,0.57724,0
-0.27740,0.06362,0.23272,0.58421,-0.42194,0.07033,0.34088,0.04983,0.15822,-0.07784,-0.52896,0.30343,-0.61079,0.04207,-0.31015,0.37772,1.38153,-0.35575,-0.49072,0.22064,-0.51580,0.27190,1.72066,0.15198,-0.10600,0.57297,-1.23805,0.07048,0
0.15655,-1.70327,-1.40225,-0.93452,1.27818,0.24061,-1.52104,0.98373,0.78290,-0.40635,1.86356,-0.54337,1.08852,0.39154,0.67923,0.88776,0.13652,0.19630,-1.41326,1.53084,0.83990,0.70206,-0.83903,-0.21572,-0.66680,-0.79447,-0.19618,-0.96578,0
-0.26837,0.88424,-0.53401,-0.34074,-1.30899,0.01803,0.63792,-0.00482,0.06328,-0.45528,-0.30824,-0.59520,0.45042,0.11301,0.31804,0.44527,1.22348,-0.28219,1.09084,0.24047,-0.28352,-0.35526,-1.08649,-0.29596,-0.07032,0.13631,0.91434,-1.29681,1
1.78732,-1.23486,1.70291,-0.31385,1.71035,-0.10797,-0.56992,0.41013,-0.98240,0.77785,0.94429,1.00033,0.59660,-0.74878,-0.01395,0.30117,-1.73135,0.18577,1.50085,-1.01644,-0.09855,2.42166,-1.01926,0.21965,0.02557,0.78164,0.81633,-2.19786,0
-0.46511,0.01102,0.19076,0.33153,-0.81675,-1.49082,0.17329,0.84317,0.27551,1.00418,-1.20497,0.04912,-0.18736,-2.01605,1.73400,-0.15731,-0.27935,-1.27482,-0.03653,-0.14080,-1.72226,1.27365,0.24659,-0.08716,0.14430,-2.66589,-0.24355,1.74879,0
0.15480,-0.01214,0.79678,0.41781,-0.07511,0.44996,0.12752,-0.64792,0.93271,0.31008,-0.87257,0.03234,-0.31772,1.02401,-0.63210,-0.54475,0.08577,-0.53418,-1.00103,0.13794,-0.93390,-1.58490,0.90737,-0.71154,-0.11178,-1.59670,0.82938,0.81288,0
1.15401,-0.78427,0.24731,0.73024,-0.09322,0.47368,-1.45170,0.48033,-0.84838,-0.63097,0.51750,1.07291,0.72741,-0.31733,0.07161,-0.40990,0.69942,-0.73427,0.02268,-0.04076,-0.37091,-2.32203,0.86435,-0.13816,2.23069,-0.25998,-0.11950,-1.51502,0
0.50907,-0.76115,1.52188,0.09190,-0.01356,0.07455,1.38266,0.90647,0.15898,0.18913,1.47494,-1.01965,-0.02831,1.78137,0.40607,0.13090,-1.69138,0.62305,0.13478,-0.22759,0.04022,0.71568,-0.37962,-0.84859,-0.40308,-0.80771,1.19622,-0.22008,0
0.54502,1.09168,0.51384,-0.38052,-0.94636,0.25727,0.96376,-0.89864,0.51577,0.65521,1.18938,0.11938,-0.59221,-0.60676,-0.78310,-0.25292,-0.43589,0.00404,0.42427,0.40454,0.26771,-0.45809,0.01110,-0.38160,-0.30973,1.41491,-0.78227,0.32569,1
0.02605,0.27425,0.35979,0.13572,-0.58758,0.71299,-0.24310,0.04252,-0.11337,-0.29936,0.92084,-1.44008,1.01318,1.69260,-0.99250,-0.00200,-0.15624,0.49196,-1.38910,-0.21239,-0.87737,-0.71220,0.13859,-0.31982,0.23072,-0.30115,1.46501,0.65576,0
-0.15534,0.17118,0.37374,-0.27168,-0.58596,0.46608,-0.00296,-0.95679,1.00017,-0.66367,0.21706,-0.56251,0.88130,0.19086,1.35788,1.03360,-0.08817,0.81684,0.47554,1.18282,-0.76004,-0.61306,-0.94415,0.04521,0.51033,-0.13218,1.58130,-0.14115,0
1.39403,-1.44267,1.53251,1.31315,2.45726,0.51774,-2.97019,0.60222,-1.05439,-0.64125,0.66246,2.92593,-0.13766,-0.87788,-0.68036,0.29561,-0.87415,1.58585,-1.11512,-0.34687,-0.06257,-0.85634,-2.10764,-0.90799,0.31131,1.38889,0.16404,-0.97076,0
0.07198,-0.08572,0.34623,-0.04125,0.40181,0.05574,-0.30007,-0.20899,-0.26769,-0.01923,0.13764,0.45807,0.23866,-0.59058,-0.52629,-0.30203,-0.27732,-0.72448,-0.77530,0.37899,0.78795,-0.13859,0.01016,0.45593,-0.14916,0.22956,-0.45886,-0.64497,0
0.24886,0.96909,-0.88707,0.02874,-1.21744,0.37247,0.35106,-0.41926,0.56637,-0.80603,0.69525,-0.14218,0.01683,0.32679,0.21344,0.41369,1.42174,0.59039,0.91035,0.09255,-1.08948,-0.89153,-0.52834,-0.33366,0.19784,0.58590,-0.13903,-1.51889,1
0.09487,-0.53396,0.01626,0.14315,0.69211,0.00822,0.17112,0.19652,0.85340,0.41683,-0.49946,-0.92017,-0.75186,0.37603,-0.37361,0.01931,0.56594,-0.89082,-0.37097,-0.99763,-1.16813,0.66779,1.13030,-0.37985,-0.51216,1.53283,-0.33169,0.78336,0
1.10923,-0.99769,-0.47199,0.81568,-0.08824,-1.66191,2.63079,-0.91408,-3.62254,0.95496,1.05084,-0.16948,-0.96285,1.84759,2.42666,0.04268,0.80512,2.60512,0.49384,1.70694,0.34204,0.67630,4.71266,-0.83196,0.85485,-1.00175,-0.73889,-0.27750,0
0.06552,0.18123,0.12497,0.04962,-0.05061,0.23060,-0.70477,-0.30934,-0.63913,-1.21176,0.29865,0.39358,0.09384,0.71378,0.14986,-0.34491,-0.65936,0.42345,-0.41637,-0.42628,0.21139,0.40569,-0.83802,-0.03661,0.26174,0.91629,0.46289,-0.97071,0
0.16613,-0.15301,0.27255,1.23666,-0.19680,-0.70880,1.27565,-0.11022,-0.46149,0.66188,-0.57848,0.35170,-1.37075,1.20212,0.22680,0.34058,-0.76720,-1.01677,-0.35177,-0.83191,-0.21558,0.67965,-0.66112,-0.56889,0.43172,-0.78507,2.11567,-0.08059,0
-0.00058,0.19613,-0.15585,0.30466,0.91553,-0.69806,0.66232,-0.07132,-0.30546,1.29150,-0.75573,-0.22609,-0.00369,-0.26893,0.38062,-0.06662,-0.59439,-0.94438,-0.56832,-0.37384,0.36800,-1.40914,-1.25420,1.04662,0.38216,-1.31368,-0.77708,-0.95488,0
0.23436,0.18448,-0.76149,-0.59683,-1.03870,0.41144,-0.52774,0.33212,-0.34123,-0.79429,0.54869,-0.81614,0.66833,0.27382,-0.27642,0.41498,0.09122,-0.47152,-0.03496,-0.28375,-1.25485,0.99780,0.81238,0.64124,0.33498,0.26247,-1.93875,0.75295,0
0.34368,0.40626,0.13932,-0.12935,-0.02410,-0.16590,0.17544,-0.20765,-0.73782,-0.59479,0.03140,-0.06840,-0.33036,0.40636,-0.08778,-0.40179,-0.75116,-0.31012,-0.70543,-0.09136,0.12911,-0.99479,-1.33627,-0.34935,-0.21826,-1.22799,0.77665,0.36191,0
-0.17338,0.65933,0.35077,-0.26302,-0.53335,-0.29633,0.98581,-0.77989,0.12307,1.41990,-0.96041,-0.40947,0.19446,-0.27070,-0.80684,0.62321,-1.08470,-0.35137,-1.09847,-0.00933,1.32742,0.27269,0.23147,0.76898,0.55576,-1.31927,-0.75343,1.11160,0
0.48651,-0.57206,0.35003,0.66848,0.13832,-0.30695,0.98776,-1.03805,-0.19229,0.91513,0.46625,-0.97093,-0.46297,0.69750,0.43647,-0.91612,0.00483,0.30860,-0.23105,-0.10436,0.70309,-0.60553,0.97997,-0.79542,-1.00788,-0.14561,-0.63753,-0.21309,0
-0.05512,-0.60917,-0.72058,-0.40956,0.77003,0.61190,-0.58376,0.31227,1.28435,-0.65524,0.95213,-0.17157,0.15051,-0.29108,-1.94476,0.36413,-0.10241,-0.81432,-0.25021,0.17669,0.67896,0.37709,0.64818,-0.09119,0.78327,1.24367,0.36196,0.00671,0
0.46081,-0.83948,1.09478,0.93530,-0.08538,0.05887,0.64900,-0.41958,-0.76922,0.45196,0.63856,-0.75028,-0.43358,1.47551,1.04457,-1.09179,1.71853,-0.36384,-0.30975,-0.11011,-0.42735,-0.27303,0.85329,-0.75987,0.55404,-0.11235,-0.57818,-0.60938,0
